"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","DE"
"Lama2",10.7467434054714,-1.09683300746258,0.542226188768629,-2.02283296192948,0.0430903720536163,0.99996697399753,"Lama2","down"
"Zup1",86.3645158083108,-0.37914110366095,0.185611936678542,-2.04265474756388,0.0410866274171344,0.99996697399753,"Zup1","down"
"Efnb2",24.2594997209187,-0.651213928087763,0.319988398309144,-2.03511730903012,0.0418390707501401,0.99996697399753,"Efnb2","down"
"Lamp1",69.5181525396846,0.450091402794943,0.183274976521727,2.45582572884186,0.0140561303415417,0.99996697399753,"Lamp1","up"
"Dusp4",7.07617412285625,1.24019865475,0.55646325914391,2.2287161539793,0.0258327967443751,0.99996697399753,"Dusp4","up"
"Spock3",910.450380919419,0.20922302712514,0.106573364664426,1.96318308785627,0.0496249037594431,0.99996697399753,"Spock3","up"
"Ano8",59.673692927455,0.405985661576391,0.1907704177938,2.12813740343753,0.0333256929413663,0.99996697399753,"Ano8","up"
"Cope",19.7020678007445,0.700808933585023,0.33112347737439,2.11645800274271,0.0343058734410011,0.99996697399753,"Cope","up"
"Abtb3",150.109088756477,0.345988298580875,0.141633232560031,2.44284686811923,0.0145719188419639,0.99996697399753,"Abtb3","up"
"Atp2b1",370.779025887269,0.248239568765754,0.10214907744985,2.43016946371961,0.0150917646216778,0.99996697399753,"Atp2b1","up"
"Kitlg",57.7153230514211,1.28534573068538,0.632940972201273,2.03075134512961,0.0422802249241112,0.99996697399753,"Kitlg","up"
"Arhgef25",89.6373083830126,-0.366032612410024,0.18244059100076,-2.00631126221521,0.0448230491837118,0.99996697399753,"Arhgef25","down"
"Coq5",7.78867541880533,1.0354905041866,0.526887117480849,1.96529858072348,0.0493796897710702,0.99996697399753,"Coq5","up"
"Srrm4",203.896664690693,0.364593579270091,0.131717055233785,2.76800584877162,0.0056400443490889,0.981179530278015,"Srrm4","up"
"Rimbp2",132.84870830208,-0.367011320178184,0.157938376779397,-2.32376277167147,0.0201382120547612,0.99996697399753,"Rimbp2","down"
"Gusb",16.8687756798639,0.746640843974517,0.379955879113702,1.96507248609011,0.049405848559363,0.99996697399753,"Gusb","up"
"Gnb2",83.6035826431093,0.374326316825283,0.168542797669567,2.2209570625448,0.0263538697260571,0.99996697399753,"Gnb2","up"
"Grid2ip",20.1355904756569,1.62715787621916,0.707582248398339,2.29960245597222,0.0214707528319882,0.99996697399753,"Grid2ip","up"
"Atp5mf",59.3886964385728,0.388993407761508,0.191020001385555,2.03640144979564,0.0417100599856334,0.99996697399753,"Atp5mf","up"
"Snapc2",29.9942695702776,-0.590579385182235,0.284427543697702,-2.07637902259536,0.0378589098451989,0.99996697399753,"Snapc2","down"
"Ogfod3",6.41410155267791,-1.22536218874151,0.61229405216239,-2.0012642363812,0.0453639216858775,0.99996697399753,"Ogfod3","down"
"Kcnj16",22.0104743018173,0.689075508449028,0.323288699556813,2.13145559802635,0.0330516267044467,0.99996697399753,"Kcnj16","up"
"Pitpnc1",306.727261734009,0.273461325199965,0.108717272809389,2.51534386517787,0.0118916336417313,0.99996697399753,"Pitpnc1","up"
"Ccdc47",110.01382398909,0.345541939056482,0.149766257939803,2.30720820436983,0.0210432159423272,0.99996697399753,"Ccdc47","up"
"Psmd3",52.7420563936583,0.485115627087089,0.203205786431633,2.38731207218995,0.0169720774746483,0.99996697399753,"Psmd3","up"
"Atp5mc1",42.1412823592146,-0.704335246626706,0.259158176508083,-2.71778130297478,0.0065721262310599,0.982822355203018,"Atp5mc1","down"
"Ca10",1298.56918651255,0.264086743223206,0.124205599636397,2.12620641900446,0.0334860758677618,0.99996697399753,"Ca10","up"
"Hlf",48.1859684886901,0.466745643238923,0.219490756848803,2.1264933883318,0.0334621991927921,0.99996697399753,"Hlf","up"
"Ankfn1",153.020401400695,0.315857715358262,0.142905815730908,2.21025095264858,0.027087750536718,0.99996697399753,"Ankfn1","up"
"Rtn4rl1",26.4559595479451,0.693246519714143,0.34988890669463,1.98133323592103,0.0475539155233094,0.99996697399753,"Rtn4rl1","up"
"Slc16a11",37.9901720367119,-1.05348586963062,0.24887997531052,-4.23290732135526,2.30689586986369e-05,0.0407694411515482,"Slc16a11","down"
"Gabarap",34.4923212719227,0.631352203536048,0.25477358982436,2.47809124945525,0.0132087359626698,0.99996697399753,"Gabarap","up"
"Vamp2",47.2260327488848,-0.445320651820069,0.226320766522581,-1.96765263153895,0.0491080195171662,0.99996697399753,"Vamp2","down"
"Tnfrsf13b",6.78753140566818,1.39793994438493,0.600231028264068,2.32900313139079,0.0198588998133692,0.99996697399753,"Tnfrsf13b","up"
"Sparc",364.090800025426,0.287122395719952,0.109850171947997,2.61376373498875,0.00895509389064575,0.99996697399753,"Sparc","up"
"Rufy1",101.500510023412,0.316337082980766,0.156228663410985,2.02483383057941,0.0428844299567492,0.99996697399753,"Rufy1","up"
"Sgcd",914.786465276524,-0.253530904958869,0.11843597468313,-2.14065790092224,0.0323016358246831,0.99996697399753,"Sgcd","down"
"Slit3",194.535516597177,0.380002697223262,0.173650115707796,2.18832389298662,0.0286460176821524,0.99996697399753,"Slit3","up"
"Atp6v0c",161.50385570088,0.393583948300576,0.1439376565648,2.73440569822941,0.00624929931697951,0.981179530278015,"Atp6v0c","up"
"Txndc11",143.874028429533,0.307445551320626,0.138507220650346,2.21970775153128,0.0264386123232084,0.99996697399753,"Txndc11","up"
"Eno4",12.563888584019,1.14937536397632,0.40710941402393,2.82325911507602,0.0047538134024198,0.918556198198043,"Eno4","up"
"Tcf7l2",85.4628991529778,1.51473175743917,0.677423318311799,2.23601951171982,0.0253504930843788,0.99996697399753,"Tcf7l2","up"
"Fbxl15",13.8616359598179,0.804538898051833,0.385490211176399,2.08705402815969,0.0368832509929147,0.99996697399753,"Fbxl15","up"
"Fbxw4",171.856636165772,-0.303729973038696,0.130013709381398,-2.336138046394,0.0194840479533061,0.99996697399753,"Fbxw4","down"
"Btaf1",170.294117412031,0.304011770848273,0.125886230234137,2.41497239438212,0.0157364023048194,0.99996697399753,"Btaf1","up"
"Tnks2",179.015807441205,-0.244934367361598,0.124810040612735,-1.96245723628588,0.0497092746767946,0.99996697399753,"Tnks2","down"
"Rnls",79.3097145432658,-0.524093862967643,0.200154580148507,-2.61844551635433,0.00883313960964871,0.99996697399753,"Rnls","down"
